student_id,password,email,first_name,last_name,gender,phone_number,institution_name,faculty_name,program_code,part,status,address,E3,CSC662,E4,CSC650,ICT652,dl_1_p6,dl_2_p6,dl_3_p6,dl_4_p6,dl_5_p6,prog_1_p6,prog_2_p6,prog_3_p6,prog_4_p6,prog_5_p6,ds_1_p6,ds_2_p6,ds_3_p6,ds_4_p6,ds_5_p6,CSC580,CSC645,CSC649,CSP600,ENT600,E2,FL3,dl_1_p5,dl_2_p5,dl_3_p5,dl_4_p5,dl_5_p5,prog_1_p5,prog_2_p5,prog_3_p5,prog_4_p5,prog_5_p5,ds_1_p5,ds_2_p5,ds_3_p5,ds_4_p5,ds_5_p5,CSC508,CSC569,CSC577,CSC584,ELC650,E1,FL2,dl_1_p4,dl_2_p4,dl_3_p4,dl_4_p4,dl_5_p4,prog_1_p4,prog_2_p4,prog_3_p4,prog_4_p4,prog_5_p4,ds_1_p4,ds_2_p4,ds_3_p4,ds_4_p4,ds_5_p4,CSC435,CSC510,CSC520,CSC583,ELC501,C3,MAT423,FL1,dl_1_p3,dl_2_p3,dl_3_p3,dl_4_p3,dl_5_p3,prog_1_p3,prog_2_p3,prog_3_p3,prog_4_p3,prog_5_p3,ds_1_p3,ds_2_p3,ds_3_p3,ds_4_p3,ds_5_p3,CSC404,CTU554,C2,ICT502,ITT400,MAT421,STA416,dl_1_p2,dl_2_p2,dl_3_p2,dl_4_p2,dl_5_p2,prog_1_p2,prog_2_p2,prog_3_p2,prog_4_p2,prog_5_p2,ds_1_p2,ds_2_p2,ds_3_p2,ds_4_p2,ds_5_p2,CSC402,CSC413,CSC429,CTU552,C1,ICT450,MAT406,dl_1_p1,dl_2_p1,dl_3_p1,dl_4_p1,dl_5_p1,prog_1_p1,prog_2_p1,prog_3_p1,prog_4_p1,prog_5_p1,ds_1_p1,ds_2_p1,ds_3_p1,ds_4_p1,ds_5_p1
2023699267,123,student66@gmail.com,Aisyah,Ismail,Female,018-6732886,UiTM Kampus Jasin,FSKM,CDCS230,6,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,A-,B,B+,A,D+,B+,A,4.0,3.0,5.0,5.0,3.0,5.0,3.0,3.0,3.0,5.0,5.0,3.0,5.0,4.0,4.0,B,B+,A-,A-,D+,A-,D+,4.0,5.0,2.0,4.0,2.0,4.0,3.0,5.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,B,A-,A-,B,B-,A-,B,A-,5.0,5.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,B,A-,B,B-,C+,C+,C+,4.0,3.0,1.0,4.0,5.0,5.0,5.0,1.0,1.0,5.0,2.0,5.0,4.0,2.0,2.0,B+,A-,B+,B,B,A-,D+,2.0,1.0,3.0,5.0,4.0,2.0,1.0,4.0,5.0,3.0,2.0,3.0,4.0,4.0,5.0
2022325393,123,student67@gmail.com,Kamal,Latif,Male,012-4286416,UiTM Kampus Jasin,FSKM,CDCS230,3,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,B+,A+,A-,C,A,B-,5.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,5.0,4.0,A-,B+,B+,A-,B+,A-,B-,5.0,4.0,2.0,2.0,4.0,3.0,5.0,3.0,1.0,3.0,5.0,5.0,1.0,3.0,2.0
2023069419,123,student68@gmail.com,Amira,Khalid,Female,016-7443121,UiTM Kampus Jasin,FSKM,CDCS230,3,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A+,A+,A,A+,D+,B+,C+,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,A-,B,B,A-,A-,C,B-,4.0,2.0,1.0,2.0,4.0,1.0,3.0,4.0,4.0,3.0,1.0,2.0,1.0,5.0,1.0
2023847366,123,student69@gmail.com,Danial,Hassan,Male,019-2747928,UiTM Kampus Jasin,FSKM,CDCS230,7,Incomplete,UiTM Kampus Jasin,B+,A+,D+,B+,A,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,B+,A-,A-,A,D+,B+,D+,4.0,3.0,4.0,3.0,1.0,2.0,5.0,1.0,5.0,1.0,5.0,5.0,2.0,1.0,3.0,A,A,A+,A+,C,A-,A,5.0,4.0,1.0,3.0,2.0,2.0,3.0,3.0,5.0,5.0,1.0,3.0,3.0,4.0,4.0,B+,A,B+,B+,B+,A-,D+,A,3.0,5.0,1.0,5.0,4.0,3.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,A-,B+,B+,C+,B+,B,B-,2.0,1.0,4.0,1.0,5.0,1.0,2.0,5.0,1.0,5.0,4.0,4.0,3.0,1.0,2.0,A,A,B+,A,A+,C+,D+,3.0,3.0,1.0,3.0,1.0,4.0,2.0,2.0,4.0,2.0,3.0,4.0,4.0,2.0,4.0
2022188813,123,student70@gmail.com,Siti,Latif,Female,010-3890533,UiTM Kampus Jasin,FSKM,CDCS230,1,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025238291,123,student71@gmail.com,Hakim,Khalid,Male,017-2898807,UiTM Kampus Jasin,FSKM,CDCS230,3,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B+,A-,B+,B,B+,B+,A+,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,B,B+,A-,A-,B,D+,B+,5.0,2.0,2.0,2.0,4.0,5.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0
2023860409,123,student72@gmail.com,Aqil,Khalid,Male,014-4804014,UiTM Kampus Jasin,FSKM,CDCS230,1,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023554455,123,student73@gmail.com,Aisyah,Yusof,Female,010-2785178,UiTM Kampus Jasin,FSKM,CDCS230,4,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C+,C+,C,C,C+,B-,B+,A-,4.0,5.0,3.0,4.0,3.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,B-,C+,B-,C+,B,C-,B+,1.0,5.0,3.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,5.0,4.0,C,C+,B-,C,C+,B-,B+,4.0,1.0,4.0,2.0,2.0,2.0,1.0,3.0,2.0,5.0,3.0,5.0,4.0,5.0,3.0
2025331559,123,student74@gmail.com,Hannah,Rahman,Female,010-0400639,UiTM Kampus Jasin,FSKM,CDCS230,2,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,A-,A+,A-,A-,B,B,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0
2023061714,123,student75@gmail.com,Faiz,Khalid,Male,013-9709147,UiTM Kampus Jasin,FSKM,CDCS230,7,Incomplete,UiTM Kampus Jasin,B+,B-,A-,B,B,1.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,B-,C+,C+,C,B+,B-,C,5.0,3.0,3.0,4.0,5.0,5.0,3.0,5.0,3.0,3.0,2.0,5.0,3.0,4.0,2.0,B-,B-,C,C,C-,B-,C+,5.0,4.0,4.0,5.0,4.0,1.0,4.0,4.0,3.0,3.0,2.0,1.0,5.0,1.0,3.0,B-,B-,C+,B-,C-,C+,C-,A+,5.0,4.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,4.0,5.0,3.0,4.0,C+,C+,B-,D+,C+,A+,D+,2.0,2.0,3.0,5.0,1.0,1.0,4.0,2.0,1.0,4.0,1.0,5.0,3.0,2.0,5.0,B-,B-,C+,C,B-,B,B-,1.0,2.0,3.0,1.0,1.0,4.0,4.0,3.0,2.0,5.0,2.0,4.0,1.0,2.0,3.0
2022423798,123,student76@gmail.com,Siti,Khalid,Female,013-4927976,UiTM Kampus Jasin,FSKM,CDCS230,6,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,B,B,B+,A-,A+,B+,B-,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,A-,B+,B,A-,C,A-,C+,5.0,5.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,5.0,A-,B+,B+,B+,A-,B,B,B,1.0,1.0,1.0,4.0,1.0,3.0,3.0,5.0,1.0,4.0,3.0,1.0,3.0,5.0,4.0,A-,B+,B+,D+,A,C+,C+,2.0,4.0,5.0,3.0,2.0,1.0,3.0,2.0,2.0,4.0,4.0,5.0,4.0,5.0,3.0,B,B,B+,B,B+,A,B+,4.0,4.0,3.0,1.0,2.0,2.0,1.0,4.0,5.0,4.0,4.0,5.0,5.0,2.0,2.0
2023255179,123,student77@gmail.com,Zulaikha,Yusof,Female,013-4128786,UiTM Kampus Jasin,FSKM,CDCS230,6,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,B+,A-,B,A,C+,B+,D+,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,B,A-,B,B,A,B,C-,3.0,1.0,1.0,5.0,5.0,4.0,4.0,2.0,1.0,3.0,3.0,3.0,4.0,1.0,4.0,B,B,B,B,A-,A-,B,A,5.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,1.0,1.0,5.0,4.0,2.0,1.0,B+,B,B,C-,A-,B+,B-,4.0,2.0,4.0,1.0,3.0,3.0,5.0,2.0,4.0,5.0,4.0,2.0,1.0,3.0,3.0,B,A-,B+,B,B,C+,A+,1.0,5.0,1.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,1.0,4.0,2.0,3.0,5.0
2022772150,123,student78@gmail.com,Farah,Abdullah,Female,013-7501747,UiTM Kampus Jasin,FSKM,CDCS230,2,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,A+,B+,B+,A+,A-,A,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0
2022745052,123,student79@gmail.com,Zulaikha,Hassan,Female,017-5621368,UiTM Kampus Jasin,FSKM,CDCS230,2,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,A-,A+,B+,B+,C,C-,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0
2022320821,123,student80@gmail.com,Farah,Ismail,Female,018-0112920,UiTM Kampus Jasin,FSKM,CDCS230,6,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,A,B+,B+,A+,A+,A-,C-,5.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,5.0,3.0,B+,A+,A,A+,A-,B+,C,5.0,1.0,2.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,4.0,3.0,2.0,3.0,A+,A,B+,A,B+,A,B-,B-,5.0,4.0,4.0,5.0,5.0,2.0,3.0,4.0,5.0,2.0,3.0,2.0,1.0,3.0,3.0,A+,A+,A+,B+,D+,A+,D+,5.0,4.0,5.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,5.0,5.0,5.0,4.0,A,A,A+,A-,A,B+,B+,5.0,3.0,2.0,5.0,1.0,5.0,5.0,5.0,1.0,3.0,5.0,1.0,1.0,4.0,2.0
2024285436,123,student81@gmail.com,Danial,Abdullah,Male,016-2503635,UiTM Kampus Jasin,FSKM,CDCS230,1,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022711173,123,student82@gmail.com,Irfan,Latif,Male,016-2843592,UiTM Kampus Jasin,FSKM,CDCS230,6,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,A-,A,A-,C,C-,A,C+,4.0,3.0,3.0,4.0,4.0,3.0,5.0,4.0,4.0,3.0,3.0,3.0,5.0,5.0,5.0,A,A+,A,A+,D+,A,B-,5.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,5.0,5.0,2.0,3.0,4.0,2.0,B+,A-,A,B+,C-,A+,C,B-,5.0,2.0,2.0,4.0,1.0,3.0,3.0,5.0,5.0,3.0,4.0,4.0,1.0,5.0,2.0,A,B+,A-,A-,A+,D+,B-,3.0,4.0,1.0,5.0,4.0,4.0,4.0,3.0,1.0,2.0,3.0,4.0,5.0,3.0,5.0,A+,A+,A,B+,A,B+,C,5.0,4.0,3.0,4.0,1.0,4.0,5.0,5.0,4.0,1.0,2.0,5.0,4.0,2.0,1.0
2025688157,123,student83@gmail.com,Farah,Yusof,Female,017-3547325,UiTM Kampus Jasin,FSKM,CDCS230,3,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B+,A-,B+,B,A,A-,A,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,A-,A,B+,A,A,D+,B,2.0,2.0,1.0,5.0,5.0,3.0,3.0,1.0,4.0,1.0,5.0,1.0,2.0,2.0,1.0
2025338524,123,student84@gmail.com,Nurul,Rahman,Female,018-2363225,UiTM Kampus Jasin,FSKM,CDCS230,6,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,A,B+,A,B+,B,A,B+,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,A,A-,A-,A,C+,A,B+,2.0,1.0,5.0,1.0,4.0,1.0,3.0,1.0,1.0,5.0,2.0,2.0,2.0,1.0,5.0,A-,B+,A+,A+,B-,B+,A+,B+,4.0,5.0,3.0,1.0,1.0,5.0,3.0,2.0,5.0,3.0,1.0,2.0,1.0,1.0,5.0,B+,A+,A,C,C-,A,C+,5.0,5.0,3.0,5.0,4.0,4.0,3.0,4.0,5.0,1.0,5.0,5.0,2.0,2.0,1.0,B+,B+,A-,A,B+,A-,C,2.0,1.0,2.0,4.0,5.0,1.0,3.0,4.0,2.0,5.0,3.0,1.0,2.0,3.0,3.0
2025733761,123,student85@gmail.com,Aisyah,Abdullah,Female,011-52746633,UiTM Kampus Jasin,FSKM,CDCS230,1,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024889479,123,student86@gmail.com,Aqil,Hassan,Male,018-2250882,UiTM Kampus Jasin,FSKM,CDCS230,1,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022837096,123,student87@gmail.com,Liyana,Hassan,Female,013-3394142,UiTM Kampus Jasin,FSKM,CDCS230,6,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,A,A+,A-,A+,D+,B+,D+,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,B+,A-,A+,A+,A,B+,A-,5.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,A+,B+,A+,A-,A,A,D+,D+,2.0,4.0,4.0,3.0,1.0,2.0,4.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,4.0,A+,A+,A,C+,C-,A-,A-,2.0,1.0,3.0,5.0,4.0,5.0,5.0,3.0,3.0,2.0,1.0,4.0,5.0,3.0,4.0,A-,A+,A+,A-,B+,A+,D+,4.0,5.0,5.0,2.0,1.0,1.0,4.0,5.0,4.0,5.0,1.0,5.0,4.0,5.0,5.0
2024301096,123,student88@gmail.com,Nurul,Khalid,Female,013-5957811,UiTM Kampus Jasin,FSKM,CDCS230,6,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,A,A-,A-,A,C,A+,A,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,A+,A+,A,A-,C,A,C+,2.0,2.0,1.0,5.0,3.0,1.0,4.0,1.0,4.0,2.0,5.0,1.0,2.0,3.0,4.0,A-,A,A,A-,A,A,C,B-,4.0,2.0,3.0,4.0,4.0,4.0,4.0,1.0,4.0,1.0,4.0,5.0,2.0,5.0,5.0,A,A-,A,A+,B+,C-,A-,1.0,5.0,3.0,4.0,2.0,5.0,5.0,1.0,4.0,3.0,2.0,1.0,2.0,3.0,1.0,B+,B+,A,A,A+,A+,A,4.0,2.0,5.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,2.0,4.0,2.0,4.0
2025560968,123,student89@gmail.com,Hannah,Ismail,Female,011-76874968,UiTM Kampus Jasin,FSKM,CDCS230,6,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,B+,A-,B+,B-,A-,B,B,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,B,B+,A-,B,B-,A-,C,1.0,4.0,3.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,5.0,2.0,5.0,3.0,3.0,A-,A-,A-,B,A+,B,B,B,5.0,2.0,5.0,3.0,3.0,2.0,5.0,4.0,3.0,5.0,3.0,3.0,1.0,5.0,2.0,B+,B+,B+,A,A,C+,D+,1.0,4.0,2.0,1.0,5.0,1.0,4.0,5.0,1.0,4.0,1.0,1.0,4.0,3.0,3.0,B+,B,B,A-,B,A+,C-,1.0,4.0,1.0,3.0,2.0,5.0,2.0,3.0,1.0,1.0,3.0,4.0,2.0,2.0,5.0
2023593835,123,student90@gmail.com,Nurul,Hassan,Female,010-0300343,UiTM Kampus Jasin,FSKM,CDCS230,2,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B+,B+,B,B+,A-,C,B,5.0,5.0,5.0,3.0,5.0,4.0,3.0,5.0,4.0,3.0,5.0,3.0,4.0,3.0,3.0
2024275641,123,student91@gmail.com,Liyana,Ismail,Female,013-3585389,UiTM Kampus Jasin,FSKM,CDCS230,6,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,A-,A-,B+,C-,C+,B+,A,5.0,4.0,3.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,B,B,B,B,B,B,A-,1.0,5.0,1.0,1.0,4.0,4.0,4.0,3.0,2.0,1.0,4.0,4.0,2.0,2.0,5.0,B+,B+,B+,B+,A-,A-,C+,B,1.0,2.0,3.0,1.0,5.0,3.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,2.0,3.0,B,A-,A-,D+,B-,B,A+,4.0,2.0,3.0,2.0,1.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,1.0,3.0,1.0,B+,A-,B+,B+,A-,A+,C,4.0,2.0,4.0,5.0,3.0,3.0,1.0,4.0,3.0,1.0,5.0,2.0,1.0,3.0,5.0
2024252979,123,student92@gmail.com,Ahmad,Latif,Male,019-0606919,UiTM Kampus Jasin,FSKM,CDCS230,6,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,B+,A+,A,D+,C,A,C-,5.0,5.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,3.0,B+,A-,A-,A-,B-,B+,C+,2.0,2.0,3.0,5.0,5.0,3.0,5.0,3.0,5.0,3.0,3.0,4.0,2.0,3.0,3.0,A+,A,B+,B+,C,B+,B-,A,2.0,3.0,4.0,2.0,3.0,1.0,5.0,3.0,4.0,3.0,2.0,1.0,2.0,4.0,3.0,A+,A+,B+,A-,D+,C+,C+,1.0,1.0,1.0,1.0,3.0,2.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,1.0,A-,A,A-,A-,B+,A+,B,2.0,1.0,1.0,5.0,2.0,5.0,2.0,3.0,3.0,2.0,4.0,3.0,5.0,1.0,4.0
2022572005,123,student93@gmail.com,Kamal,Yusof,Male,013-2937089,UiTM Kampus Jasin,FSKM,CDCS230,5,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-,A-,A,A+,A+,A+,C-,5.0,5.0,3.0,4.0,3.0,5.0,5.0,5.0,4.0,3.0,3.0,5.0,3.0,4.0,5.0,B+,A,B+,B+,D+,B+,C-,C-,4.0,4.0,1.0,4.0,1.0,2.0,3.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,1.0,A,B+,A-,B+,D+,C-,A+,1.0,5.0,2.0,5.0,2.0,3.0,5.0,1.0,1.0,3.0,5.0,2.0,1.0,3.0,5.0,A-,A,B+,A-,B+,C,B,2.0,2.0,4.0,4.0,4.0,2.0,5.0,2.0,4.0,2.0,4.0,4.0,5.0,3.0,3.0
2023983248,123,student94@gmail.com,Zulaikha,Khalid,Female,012-5941816,UiTM Kampus Jasin,FSKM,CDCS230,6,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,A-,A-,A-,B,B-,B+,C-,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,A-,B+,A-,A-,A+,B+,D+,3.0,1.0,3.0,5.0,1.0,5.0,4.0,1.0,2.0,1.0,4.0,1.0,3.0,5.0,2.0,B,B+,B+,B+,B,A-,C-,D+,5.0,2.0,5.0,1.0,5.0,3.0,2.0,3.0,5.0,2.0,5.0,3.0,2.0,4.0,2.0,B+,B+,A-,A+,C-,A+,B+,1.0,2.0,5.0,2.0,3.0,3.0,5.0,2.0,4.0,5.0,4.0,3.0,5.0,3.0,3.0,B,A-,B+,A-,B,A,B,1.0,4.0,1.0,1.0,5.0,3.0,3.0,5.0,2.0,5.0,1.0,5.0,3.0,3.0,4.0
2024548441,123,student95@gmail.com,Farah,Hassan,Female,018-6667525,UiTM Kampus Jasin,FSKM,CDCS230,6,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,C+,C+,C+,C+,D+,C+,A,5.0,3.0,3.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,C+,B-,C+,C,A,B-,D+,4.0,2.0,1.0,1.0,4.0,2.0,1.0,5.0,3.0,3.0,4.0,3.0,5.0,2.0,1.0,C,B-,C+,B-,C,C+,C-,C+,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,4.0,4.0,C,B-,C,B-,B+,A,C-,5.0,4.0,4.0,5.0,5.0,4.0,1.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,1.0,C+,B-,B-,C,C,B+,C+,5.0,2.0,2.0,5.0,3.0,1.0,5.0,1.0,3.0,3.0,4.0,5.0,1.0,3.0,5.0
2025073303,123,student96@gmail.com,Nurul,Yusof,Female,010-7533712,UiTM Kampus Jasin,FSKM,CDCS230,4,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,B+,A+,A-,D+,A+,C+,B,3.0,5.0,4.0,4.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,B+,A+,A+,A+,B-,C+,A-,5.0,3.0,1.0,2.0,4.0,3.0,5.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,B+,A+,B+,A+,A-,B+,A+,1.0,2.0,3.0,2.0,5.0,5.0,5.0,5.0,2.0,4.0,4.0,1.0,1.0,3.0,4.0
2022066518,123,student97@gmail.com,Zulaikha,Khalid,Female,012-6517221,UiTM Kampus Jasin,FSKM,CDCS230,7,Incomplete,UiTM Kampus Jasin,B-,A,A-,C,A,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,B+,B+,A+,B+,C+,A,C+,3.0,2.0,1.0,5.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,5.0,5.0,4.0,B+,B+,B+,A-,B,A+,A+,5.0,4.0,2.0,5.0,5.0,4.0,2.0,5.0,3.0,2.0,5.0,3.0,2.0,4.0,1.0,A,A-,A+,A,C+,A-,C,B-,1.0,2.0,1.0,2.0,1.0,5.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,1.0,2.0,A,A,A,A-,A+,A+,C+,1.0,3.0,3.0,1.0,4.0,2.0,2.0,1.0,3.0,4.0,5.0,1.0,2.0,1.0,3.0,A-,A-,A+,A,A,D+,C,2.0,4.0,2.0,4.0,1.0,2.0,5.0,3.0,3.0,2.0,2.0,1.0,4.0,2.0,2.0
2024191716,123,student98@gmail.com,Zulaikha,Latif,Female,019-4411045,UiTM Kampus Jasin,FSKM,CDCS230,2,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-,B,B+,B+,A-,B-,B,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0
